,Control 1,Control 2,Control 3,Control 4,Control 5,CML CP 1,CML CP 2,CML CP 3,CML CP 4,CML CP 5,CML BC 1,CML BC 2,CML BC 3,CML BC 4,CML BC 5
ENSG00000130066,873.314817,759.3501928,640.2415097,695.8046639,613.4664469,832.0753057,669.0870505,2227.721818,1085.977198,6913.447602,314.8669378,566.5757251,547.2373769,373.098552,543.4524949
ENSG00000130119,9.559558611,15.03307666,13.64241076,11.69363451,13.22258507,17.19990296,13.70055905,18.59116266,26.70860825,13.02573226,7.46298611,23.35036804,13.92865889,15.35172036,13.95302653
ENSG00000130147,4.556425132,1.438571929,1.824275858,2.138264597,3.997525719,0.399997743,0.775503342,0.238348239,0,0.964869057,8.173746692,0.359236431,4.580565677,5.347228438,4.651008844
ENSG00000130150,31.00155923,15.75236262,34.97850666,29.80206282,26.90642311,10.79993907,13.44205794,43.49855366,17.89217446,8.844633019,7.640676255,7.723583276,12.05904025,6.209684638,8.765362822
ENSG00000130158,0.982758362,1.510500526,1.348377808,3.541500738,0.615003957,0.959994584,1.206338533,1.549263555,5.186137525,2.89460717,10.48371858,28.5592963,2.710947033,3.104842319,2.504389378
ENSG00000130159,16.43886714,12.80329017,13.88035979,16.57155062,12.30007914,17.03990387,19.21524949,12.1557602,40.06291238,51.45968302,23.4550992,28.79878725,13.83517796,30.18596699,23.25504422
ENSG00000130164,14.29466708,26.18200911,18.40139126,11.0922476,22.90889739,7.919955318,23.86826954,18.35281442,28.39410295,34.25285151,11.19447916,49.09564563,12.15252118,19.66400135,18.42515042
ENSG00000130165,2.322883401,3.596429823,3.88650074,4.476991499,5.84253759,6.559962991,5.342356359,2.502656512,14.00257132,11.09599415,6.041464946,7.843328753,3.926199151,8.624561997,8.765362822
ENSG00000130175,205.4858393,163.6375569,199.1633338,185.2939915,205.5650726,266.0784989,296.8454461,274.2196492,799.1837926,963.9041875,115.6762847,263.7992861,362.6125359,245.6275257,477.8017163
ENSG00000130177,38.9529678,49.12723138,39.18227277,42.6316504,53.19784226,25.51985603,31.19246778,23.11977921,15.03979882,8.683821509,122.0731299,57.59757451,29.82041736,49.16000339,44.90012384
ENSG00000130193,3.484325101,3.236786841,2.93470464,4.677453805,2.921268795,10.95993817,8.530536767,2.621830632,5.704751277,12.38248623,4.797633928,7.484092322,3.645756355,7.762105798,6.797628311
ENSG00000130202,2.680250078,1.366643333,1.269061466,1.737339985,1.230007914,8.799950354,8.185868615,9.057233091,11.92811631,16.88520849,8.884507274,77.47532371,21.03320974,8.797053237,24.68612386
ENSG00000130203,0.536050016,0.287714386,0.079316342,0.267283075,0,19.43989033,37.31032748,6.31622834,22.55969823,2.090549623,1341.205218,84.18107043,5.234932202,14.31677292,35.4192212
ENSG00000130204,16.79623382,18.70143508,17.21164613,17.84114523,12.30007914,30.63982714,47.9950402,15.49263555,32.80231984,32.80554792,34.11650793,174.5290329,31.87699787,35.36070419,40.42799995
ENSG00000130208,0,0,0.079316342,0,0,2.799984203,5.77319155,1.668437675,10.76123536,2.89460717,315.4000082,11.97454771,1.30873305,1.37992992,19.49846015
ENSG00000130222,0.089341669,0.071928596,0.317265367,0.601386918,0.307501978,4.79997292,3.96368375,5.243661263,9.594354421,89.08957622,0.533070436,4.670073609,3.365313558,0.68996496,3.756584066
ENSG00000130227,63.25390183,73.51102558,66.62572697,70.22862785,72.26296493,71.35959741,55.49157251,50.05313024,32.93197328,15.11628189,105.7256366,70.11097687,62.72570549,38.29305527,42.39573446
ENSG00000130244,19.74450891,16.90322017,12.37334929,15.70288063,12.14632815,20.39988491,13.70055905,17.6377697,37.46984362,64.64622679,25.4096908,9.938874603,10.84378813,18.11158019,20.21399998
ENSG00000130254,584.2945169,418.8402172,391.1881969,430.6598539,398.368813,243.9986234,247.1270651,409.9589715,361.9923992,180.4305136,247.5223726,415.0976965,181.913894,191.9827501,203.0344245
ENSG00000130255,175.1990134,154.9341968,193.1352919,226.1214811,154.5197441,237.51866,421.5291502,138.2419788,1316.11205,1652.981505,930.2079115,553.2839771,400.0983897,631.145447,602.3056453
ENSG00000130270,1.072100031,3.740287016,2.617439274,1.804160754,2.460015827,8.559951708,9.650708262,3.575223588,5.445444401,4.020287736,0.888450727,0.83821834,2.523985169,1.20743868,6.618743355
ENSG00000130299,7.147333541,7.192859646,10.31112441,13.03004989,8.148802428,10.07994313,16.02706908,5.720357741,3.241335953,2.73379566,7.818366401,10.05862008,11.49815466,10.69445688,9.480902644
ENSG00000130300,0.536050016,2.301715087,2.062224882,1.737339985,0.922505935,0.559996841,0.258501114,3.09852711,0,0.643246038,61.48079033,28.67904178,0.747847457,0.51747372,0.894424778
ENSG00000130303,110.4263032,117.9628982,86.05823067,122.0147236,76.56799262,94.15946878,109.6906394,77.10565539,208.2234216,122.3775587,582.4682969,98.01167304,114.8880656,88.83298857,174.2339467
ENSG00000130304,17.60030884,14.38571929,16.33916638,18.04160754,14.76009496,3.999977433,5.342356359,8.580536612,6.612325344,2.572984151,2.665352182,4.550328131,7.945879235,7.934597038,10.55421238
ENSG00000130305,25.81974242,19.78036403,19.59113638,26.32738285,17.83511475,73.91958297,88.14887993,81.99179429,245.3043049,226.7442283,22.92202877,20.89558576,16.54612499,35.53319543,60.64199993
ENSG00000130309,89.87771927,107.4613231,65.59461453,102.5030591,71.186708,117.9993343,129.4228912,126.8012633,165.9564008,75.25978641,41.75718419,62.14790264,62.72570549,45.02021363,96.9556459
ENSG00000130311,11.346392,12.80329017,14.27694149,17.64068292,14.76009496,25.11985828,22.57576397,30.15105226,60.93711592,168.0480274,22.92202877,23.35036804,16.07872033,23.63129987,19.67734511
ENSG00000130312,15.63479212,10.64543228,15.46668662,17.37339985,14.60634397,21.83987679,17.40574169,8.938058971,19.44801572,6.754083396,42.29025462,24.24845912,12.99384957,34.67073923,18.06738051
ENSG00000130313,6.164575179,8.1279314,7.77300148,9.020803768,9.071308363,15.19991425,20.93859025,15.61180967,70.01285659,59.50025849,9.239887565,5.927401119,16.07872033,29.49600203,31.84152209
ENSG00000130332,9.291533603,5.538501927,7.852317822,8.753520693,7.995051439,17.11990342,21.88642767,8.223014253,30.85751827,19.77981566,93.82039681,25.74527759,25.61377542,37.08561659,35.4192212
ENSG00000130338,17.77899218,20.2838642,25.61917835,20.17987213,9.225059352,3.839978336,11.37404902,4.171094186,0.259306876,0,7.107605819,15.62678477,6.543665252,7.072140838,5.008778755
ENSG00000130340,25.73040075,23.08907946,27.12618884,27.73061899,20.91013453,15.59991199,17.92274392,7.269621296,4.14891002,5.306779811,25.76507109,4.61020087,17.29397245,2.069894879,9.123132733
ENSG00000130347,2.948275085,4.747287366,3.727868057,2.338726903,2.306264838,2.719984655,5.170022283,2.621830632,5.186137525,2.412172641,8.706817128,3.412746099,3.178351694,3.794807279,7.870938044
ENSG00000130348,32.87773429,28.4837242,23.2396881,23.92183518,23.98515432,10.63993997,19.12908245,11.44071548,17.37356071,11.73924019,13.6821412,31.07395132,17.38745338,19.14652763,9.302017688
ENSG00000130349,21.44200062,11.86821842,15.07010491,16.50472986,19.9876286,14.07992057,15.1653987,11.20236724,14.52118507,2.572984151,37.1372404,32.39115157,6.45018432,24.83873855,23.61281413
ENSG00000130363,17.77899218,11.22086105,14.43557418,12.89640835,14.76009496,17.99989845,18.35357911,39.80415595,27.09756857,17.04602,19.19053571,9.340147217,11.96555932,14.14428168,15.92076104
ENSG00000130368,0.714733354,0.719285965,0.793163416,0.267283075,0,1.119993681,0.603169266,2.025960033,4.537870334,3.859476226,0,1.915927634,1.682656779,0.34498248,0.715539822
ENSG00000130382,54.49841825,41.71858595,55.52143914,48.04413266,51.96783435,70.15960418,60.14459256,48.50386668,96.46215796,37.79070472,73.38603008,80.94794255,54.68634532,68.47902226,86.58031848
ENSG00000130396,44.31346795,33.66258314,31.80585299,15.43559756,19.52637563,11.51993501,2.326510027,18.59116266,26.1899945,1.125680566,23.81047949,12.39365688,6.730627117,2.414877359,50.80332737
ENSG00000130413,1.697491716,4.171858595,4.679664156,3.006934589,5.84253759,13.83992192,16.88873946,4.528616545,6.612325344,14.31222434,2.309971891,1.616563941,22.99630931,14.83424664,12.16417698
ENSG00000130429,329.4027346,269.8760939,294.8981582,399.2540927,232.0102427,438.3975267,449.8781057,446.9029486,1069.511211,653.6987858,240.2370767,245.2986099,246.7896609,194.9151011,423.4206898
ENSG00000130449,41.99058455,33.95029753,33.78876154,37.48645121,33.21021367,19.51988988,19.99075283,24.19234628,8.038513163,5.62840283,23.4550992,30.35547846,20.56580508,12.24687804,8.944247777
ENSG00000130475,77.19120224,51.21316068,60.51836867,45.83904729,77.49049856,35.11980187,22.74809805,66.14163639,27.61618232,32.4839249,13.14907076,20.77584028,21.2201716,44.33024867,32.73594686
ENSG00000130479,25.64105908,24.81536578,23.87421883,25.52553362,24.1389053,30.55982759,31.19246778,33.01123113,39.28499175,12.06086321,14.39290178,97.83205483,38.51414406,35.18821295,53.66548666
ENSG00000130487,1.072100031,2.301715087,1.744959516,3.675142276,1.99876286,1.19999323,0.861670381,0.357522359,1.166880943,0,0.177690145,0.059872739,0.747847457,0,2.146619466
ENSG00000130508,2.054858393,0.215785789,0.237949025,0.066820769,0.461252968,7.999954867,2.326510027,0.595870598,2.204108448,23.15685736,0,4.490455393,5.889298727,25.52870351,18.60403538
ENSG00000130511,32.60970928,27.18900946,27.68140323,31.5394028,19.83387761,10.79993907,9.995376414,5.482009502,20.87420354,11.73924019,22.38895833,25.08667746,26.45510381,16.21417656,13.77414158
ENSG00000130517,12.68651703,23.66450824,20.70156517,13.16369142,20.29513057,29.67983256,31.0201337,22.28556037,34.22850766,105.8139732,10.48371858,6.28663755,44.49692371,50.02245959,31.12598226
ENSG00000130518,4.82445014,3.021001051,3.648551715,2.873293052,3.228770773,2.879983752,7.755033425,9.891451928,6.87163222,10.93518264,0.710760582,3.712109791,4.113161016,7.762105798,13.41637167
ENSG00000130520,26.98118412,28.69950999,29.82294445,40.42656503,27.36767608,79.83954957,82.97885765,45.64368781,157.2696204,147.9465887,149.0820321,99.92760068,76.65436438,109.7044286,115.5596813
ENSG00000130522,236.8447652,154.1429822,180.5239936,207.4116659,167.7423292,662.8762603,525.360431,1112.252058,2490.253586,3297.922435,203.988287,413.0021507,228.5608792,915.7559929,946.8380697
ENSG00000130529,0.714733354,1.00700035,1.110428783,1.737339985,0.153750989,0.399997743,0.775503342,0.238348239,0.518613752,0,0.177690145,0.059872739,2.056580508,0,2.683274333
ENSG00000130544,8.666141918,7.12093105,12.53198198,8.820341462,11.99257716,2.959983301,3.53284856,5.601183622,5.186137525,0.964869057,6.574535382,5.089182779,3.832718219,2.414877359,3.2199292
ENSG00000130558,5.896550171,7.264788243,5.790092939,1.737339985,6.611292536,0.959994584,0.344668152,0.834218837,0,0,0.710760582,0.598727386,0.186961864,0,1.431079644
ENSG00000130559,29.21472585,27.26093806,32.67833275,25.65917516,29.52018993,19.83988807,23.7821025,18.11446618,8.427473478,174.9629223,9.062197419,28.97840547,16.73308686,17.76659771,18.96180529
ENSG00000130560,27.69591747,27.47672385,27.76071957,32.47489356,30.13519388,73.03958794,76.34399572,41.9492901,69.62389627,56.60565132,116.7424256,144.2933,42.25338134,34.15326551,95.3456813
ENSG00000130584,1.340125039,1.294714736,1.189745124,1.202773836,1.383758903,0.799995487,1.034004457,0.357522359,2.593068762,0,17.41363426,0.478981909,19.35055296,2.587368599,2.146619466
ENSG00000130589,22.06739231,30.92929648,21.01883053,27.19605284,37.51524137,29.11983572,18.7844143,40.87672303,28.65340982,78.63682811,8.706817128,22.69176792,7.478474574,3.967298519,18.24626547
ENSG00000130590,6.700625194,6.401645085,10.07317539,6.214331484,8.610055395,4.479974725,4.480685979,1.668437675,4.019256582,0.643246038,8.173746692,2.035673111,8.039360167,6.382175878,6.797628311
ENSG00000130592,764.6753472,804.5213514,615.3361784,567.1078635,682.1931391,772.1556438,554.5710569,1290.536541,2830.593861,2643.097969,37.84800099,223.5648058,271.8425508,472.4535062,595.1502471
ENSG00000130595,2.233541731,2.733286665,3.41060269,4.343349962,2.921268795,1.839989619,0.775503342,2.741004751,2.333761886,2.090549623,0.177690145,1.197454771,23.55719491,29.84098451,4.114353977
ENSG00000130598,8.576800249,3.524501227,5.234878548,8.619879156,7.533798471,8.39995261,8.358202691,20.14042621,26.44930138,39.88125434,3.376112764,3.233127883,2.337023304,2.242386119,27.19051324
ENSG00000130600,1.072100031,0.791214561,1.031112441,0.334103843,0.307501978,0.159999097,0.086167038,0.238348239,0.129653438,1.608115094,0.888450727,1.915927634,1.682656779,0.51747372,10.01755751
ENSG00000130635,0.357366677,2.805215262,0.396581708,1.00231153,1.076256924,4.959972017,1.034004457,0.595870598,0.388960314,0.482434528,0,0.059872739,1.121771186,14.48926416,6.976513266
ENSG00000130638,59.76957673,76.46009804,66.3084616,81.25405468,37.51524137,75.83957214,105.6407887,53.86670207,79.47755757,68.18408,136.821412,79.15176039,105.1660487,184.5656267,77.09941584
ENSG00000130640,62.09246013,48.91144559,58.93204183,57.26539873,44.28028489,31.91981992,49.89071503,37.30149944,94.51735639,88.12470717,100.217242,27.481587,70.67158472,44.50273991,86.93808839
ENSG00000130649,1.965516724,2.157857894,1.982908541,0.935490761,1.99876286,0.479997292,1.120171495,1.072567077,0.388960314,1.929738113,5.153014219,6.406383027,0,1.897403639,0.357769911
ENSG00000130653,4.288400124,3.668358419,7.138470747,4.543812268,5.073782644,2.239987363,4.136017827,1.668437675,1.426187819,0,0.177690145,0.059872739,7.29151271,2.414877359,4.293238933
ENSG00000130669,2.590908408,5.035001752,2.379490249,6.080689947,2.613766816,10.63993997,7.151864158,5.362835383,12.5763835,13.34735528,5.153014219,49.09564563,8.413283896,6.899649598,11.44863715
ENSG00000130684,75.58305219,67.32516629,68.45000283,66.62030634,49.66156951,23.27986866,42.04951457,32.05783818,11.27984912,9.809502075,32.16191633,28.08031439,53.56457414,35.87817791,37.92361057
ENSG00000130695,35.82600937,30.06615332,32.28175104,29.60160051,33.21021367,49.11972288,46.78870166,60.89797512,11.40950255,49.85156792,23.4550992,34.24720646,37.85977753,28.46105459,28.62159289
ENSG00000130699,27.33855079,33.44679735,34.18534324,13.03004989,16.91260881,8.159953964,8.099701577,12.98997904,4.667523772,5.950025849,3.020732473,43.28798999,7.011069913,6.554667118,5.545433622
ENSG00000130702,3.305641763,4.315715788,2.538122932,10.75814375,4.920031655,3.759978787,3.877516712,0.11917412,0,0,29.67425429,2.155418589,10.65682627,0.17249124,1.788849555
ENSG00000130703,73.43885213,68.83566681,78.36454553,53.32297338,50.27657347,71.11959877,76.86099794,197.7098644,56.65855246,268.8768438,18.12439484,58.6752838,26.17466101,21.04393127,35.24033624
ENSG00000130706,75.40436885,55.02537629,60.75631769,72.43371321,56.11911106,78.31955815,81.08318281,63.99650223,182.9410012,155.5047296,162.408793,106.8129656,62.07133896,73.13628574,131.1226724
ENSG00000130713,28.14262582,24.02415122,35.13713934,25.92645824,28.29018201,33.27981225,37.1379934,20.37877445,38.766378,20.90549623,28.78580357,58.19630189,24.77244703,39.50049395,24.86500882
ENSG00000130714,22.69278399,21.29086455,23.00173907,16.77201293,27.0601741,5.039971566,12.40805348,12.1557602,12.18742318,4.985156792,5.686084655,9.819129126,15.79827754,21.56140499,16.63630087
ENSG00000130717,16.43886714,11.07700385,9.914542704,11.89409682,15.06759694,13.91992147,16.71640538,15.61180967,18.67009509,27.82039113,7.285295964,9.579638172,20.65928601,19.49151011,16.099646
ENSG00000130723,201.1974392,178.5267764,206.7777026,220.374895,150.5222184,52.39970438,83.66819395,117.7440302,47.9717721,13.99060132,15.28135251,117.8894222,152.7478432,48.98751215,59.92646011
ENSG00000130724,138.4795873,138.5344768,120.4022066,145.4019926,112.8532261,300.7183034,242.5602121,445.7112074,995.7384048,720.5963737,260.138373,252.1241021,150.223858,206.1270317,348.1101235
ENSG00000130725,15.18808377,16.2558628,19.59113638,19.71212675,35.97773147,50.79971341,46.8748687,34.32214645,170.6239246,220.955014,75.51831183,77.41545097,48.5166038,70.20393466,101.2488848
ENSG00000130726,84.51721912,79.62495628,80.82335212,69.15949555,67.65043525,99.99943584,157.8580137,104.634877,184.7561493,158.0777138,112.4778621,555.0202866,149.0086059,195.7775573,180.6738051
ENSG00000130731,5.360500155,4.891144559,6.186674647,8.820341462,3.84377473,8.319953062,12.83888867,3.336875349,32.41335953,26.69471057,29.49656415,11.19620211,9.535055082,16.3866678,21.10842475
ENSG00000130733,8.755483587,9.638431926,10.62838978,9.822652991,3.84377473,28.07984158,32.91580854,17.87611794,36.95122986,38.59476226,23.09971891,23.70960447,21.59409533,27.94358087,26.29608846
ENSG00000130734,8.040750233,9.998074908,8.804113921,9.221266073,5.84253759,10.47994088,11.20171495,6.912098938,30.5982114,15.75952792,15.45904266,3.891728007,15.51783474,15.69670284,22.71838935
ENSG00000130741,149.647296,177.7355619,176.6374928,157.8974763,215.0976339,165.5190662,184.3112944,166.0095486,91.146367,150.8411958,154.2350463,150.5799375,187.5227499,127.9885,108.9409379
ENSG00000130748,1.1614417,1.150857543,1.031112441,1.47005691,1.383758903,4.559974274,4.997688207,2.621830632,15.81771945,12.54329774,9.41757771,9.040783524,3.271832626,6.899649598,8.944247777
ENSG00000130749,51.28211815,42.86944349,64.16692038,38.88968735,57.81037194,38.23978426,37.99966378,40.28085243,33.19128016,10.61355962,22.74433862,34.66631563,19.35055296,18.80154515,34.16702651
ENSG00000130755,51.7288265,58.40602033,55.83870451,100.8325399,75.33798471,161.9190865,122.5295281,199.9741727,635.8204605,512.5062805,623.6924106,259.7878127,116.7576843,312.3816355,245.251274
ENSG00000130758,15.27742544,11.07700385,19.74976907,8.753520693,24.44640728,6.319964345,4.308351903,7.984666014,9.205394107,2.89460717,3.553802909,3.35287336,6.917588981,5.347228438,11.98529202
ENSG00000130764,52.8902682,51.93244664,91.21379288,59.87140871,58.57912689,40.55977118,52.13105802,45.64368781,31.50578546,8.52301,22.92202877,49.03577289,48.98400846,34.32575675,33.27260173
ENSG00000130766,5.628525163,7.049002453,6.186674647,5.880227641,5.996288579,5.279970212,5.687024512,19.18703326,14.91014538,141.5141283,4.442253637,8.921038047,2.430504237,3.277333559,6.082088488
