,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
ENSG00000171798,9.934350999,-5.378165086,0.822884526,-6.535747019,6.33E-11,0.00407523,APOBEC3G
ENSG00000172116,110.0411882,-3.798419085,0.581478946,-6.532341563,6.47E-11,0.004081194,SIN3B
ENSG00000211792,9.879179511,-5.725157515,0.876788359,-6.52969152,6.59E-11,0.004095153,VIL1
ENSG00000236304,127.4908093,-3.487088556,0.53432059,-6.526210339,6.75E-11,0.004112195,PYHIN1
ENSG00000181523,128.8925111,-4.267462049,0.655383166,-6.511400158,7.45E-11,0.004120469,TRGV2
ENSG00000134955,53.19605444,-2.894587755,0.445114876,-6.503012847,7.87E-11,0.004128937,MYOF
ENSG00000091129,17.01801415,-5.364975239,0.827145078,-6.486135724,8.81E-11,0.004161238,NR3C2
ENSG00000196664,51.26528714,-3.528846611,0.544338539,-6.482816044,9.00E-11,0.004164285,ARHGAP12
ENSG00000134765,7.536212327,-6.844430384,1.056195489,-6.480268527,9.16E-11,0.004172934,NRBP2
ENSG00000139714,43.66475023,-2.854737647,0.441150628,-6.471117719,9.73E-11,0.004174495,PLXDC1
ENSG00000198821,1406.607019,-4.631061003,0.715808203,-6.469695347,9.82E-11,0.004175771,S1PR3
ENSG00000117090,32.09795099,-4.293581869,0.664193528,-6.464353673,1.02E-10,0.00418026,FCGR3A
ENSG00000153823,30.30794767,-3.898593523,0.603175392,-6.46344923,1.02E-10,0.004193691,TSPAN18
ENSG00000141736,52.53709945,-2.626109463,0.406690442,-6.457268696,1.07E-10,0.004194914,TSHZ2
ENSG00000163513,340.9097438,-2.304327819,0.356849633,-6.457419614,1.07E-10,0.004197444,MTX3
ENSG00000056558,452.3585411,-2.840632803,0.440108769,-6.454388105,1.09E-10,0.004197685,FCRLA
ENSG00000197217,515.0383147,-1.683561764,0.261450545,-6.439312495,1.20E-10,0.004199989,MARCHF1
ENSG00000167286,265.0428128,-3.732350515,0.5813055,-6.420635125,1.36E-10,0.004205223,KIF19
ENSG00000015133,1429.159254,-1.778187044,0.277126235,-6.416523662,1.39E-10,0.004206072,OAS2
ENSG00000168229,76.30960309,-4.373928861,0.682050063,-6.412914677,1.43E-10,0.004206523,NCR3
ENSG00000166289,66.87753612,-3.431674254,0.535730509,-6.405597957,1.50E-10,0.00420906,ZDBF2
ENSG00000109762,82.79748932,-3.583845889,0.559575763,-6.404576695,1.51E-10,0.004233407,ZNF540
ENSG00000137265,89.98743897,-4.205202021,0.656684073,-6.403691204,1.52E-10,0.004236433,DTX1
ENSG00000143297,77.04984107,-4.834971911,0.755137918,-6.402766691,1.53E-10,0.004236433,KLRC3
ENSG00000136573,65.81053087,-4.510611167,0.705053611,-6.397543525,1.58E-10,0.004236566,NIBAN3
ENSG00000116983,23.8111099,-5.219064765,0.817164456,-6.386798557,1.69E-10,0.004237209,RBL2
ENSG00000135127,125.4899651,-4.495096197,0.706882652,-6.359041607,2.03E-10,0.004276642,LINS1
ENSG00000213203,423.9128013,-3.894094817,0.612420466,-6.358531486,2.04E-10,0.004277555,KLRK1
ENSG00000183779,15.7092693,-4.525232732,0.712544045,-6.35081124,2.14E-10,0.004296717,SLC16A7
ENSG00000131634,19.29397412,-4.620454227,0.728655721,-6.341066288,2.28E-10,0.004300919,DENND4C
ENSG00000080573,27.51678742,-5.899137657,0.933324434,-6.320564901,2.61E-10,0.004318381,B3GALT2
ENSG00000107742,1380.383917,-3.943687332,0.625070171,-6.30919137,2.80E-10,0.004319877,INPP4A
ENSG00000023445,802.1726385,-3.07455395,0.487903662,-6.30155949,2.95E-10,0.004329379,CD27
ENSG00000154767,475.1556904,-1.679036175,0.267240265,-6.282871248,3.32E-10,0.004345113,HAPLN3
ENSG00000138311,9.283360185,-4.628679936,0.73690211,-6.2812684,3.36E-10,0.004357322,CD28
ENSG00000116525,46.21469906,-1.466044742,0.233777127,-6.271121386,3.58E-10,0.004371137,PRDM1
ENSG00000122188,168.2654137,-2.46198967,0.392682204,-6.269674684,3.62E-10,0.004381443,CLCN3
ENSG00000146285,125.8036873,-3.4901624,0.557009513,-6.265893704,3.71E-10,0.004395866,FUT11
ENSG00000007402,39.97584776,-4.754794125,0.759323955,-6.26187821,3.80E-10,0.004398175,FLT3LG
ENSG00000089127,180.4959921,-2.949864613,0.47134242,-6.258432276,3.89E-10,0.004399422,PDE3B
ENSG00000115998,73.37876127,-1.84735352,0.295231375,-6.257307574,3.92E-10,0.004399422,KLRC4
ENSG00000211794,16.96978752,-4.213160549,0.674038565,-6.250622396,4.09E-10,0.004407073,SBK1
ENSG00000162739,199.471586,-4.394368151,0.704697832,-6.235819031,4.49E-10,0.004413267,LCK
ENSG00000163823,110.694819,-3.58543458,0.57659702,-6.218267616,5.03E-10,0.004414189,TOGARAM2
ENSG00000239713,496.7959115,-2.255727297,0.36310685,-6.212296172,5.22E-10,0.004422107,TRAPPC3L
ENSG00000127511,391.5551146,-1.379113232,0.22275636,-6.191128434,5.97E-10,0.004425101,CAVIN2
ENSG00000127831,46.47293057,-4.395068012,0.710345826,-6.187222975,6.12E-10,0.004426336,AZIN2
ENSG00000163564,299.022885,-4.519161463,0.730749504,-6.184282631,6.24E-10,0.00445175,TRAF3IP3
ENSG00000233306,14.65380183,-6.695490022,1.083062755,-6.18199637,6.33E-10,0.00445175,TRIM69
ENSG00000138119,132.4828007,-2.852356314,0.462374333,-6.168933068,6.88E-10,0.004452476,SGCB
ENSG00000151623,39.62133518,-4.201027022,0.682773145,-6.152888485,7.61E-10,0.004461091,LRP1
ENSG00000165322,153.9675544,-1.878573013,0.305448594,-6.150210043,7.74E-10,0.004464836,ZAP70
ENSG00000185189,84.86775935,-3.089425145,0.50258939,-6.147016242,7.90E-10,0.004486529,LPAR1
ENSG00000161381,54.49120978,-5.208676582,0.847623051,-6.145038851,7.99E-10,0.004499043,DOCK8
ENSG00000213694,52.41856989,-2.654882105,0.433086751,-6.13013928,8.78E-10,0.004511027,CLIC3
ENSG00000203747,1304.985923,-3.225650945,0.526494512,-6.126656354,8.97E-10,0.004529023,RNF157
ENSG00000157570,60.55720888,-3.179397057,0.519169204,-6.124009342,9.12E-10,0.004532324,FMNL2
ENSG00000182463,41.91007191,-3.974644559,0.649935915,-6.115440721,9.63E-10,0.004539562,CD5
ENSG00000177034,104.5606522,-2.82756413,0.46270465,-6.110948155,9.90E-10,0.004559328,AMIGO2
ENSG00000132185,52.53451371,-4.448134765,0.728555674,-6.105415034,1.03E-09,0.004560453,LGALS9B
ENSG00000145416,212.9236057,-4.358019909,0.71422465,-6.101749512,1.05E-09,0.004567255,STAT2
ENSG00000196169,10.79172486,-4.917731199,0.808005926,-6.086256351,1.16E-09,0.004567255,CXCR6
ENSG00000111335,262.8634909,-3.107580867,0.510795911,-6.08380138,1.17E-09,0.004567255,CABP5
ENSG00000260828,8.207048371,-5.7421547,0.943841764,-6.083810782,1.17E-09,0.004567255,IRF8
ENSG00000237808,15.18141179,-4.324812239,0.712798051,-6.067373828,1.30E-09,0.004574712,PARP9
ENSG00000283649,26.64730478,-3.797534834,0.626058783,-6.065779985,1.31E-09,0.004581528,FCRL2
ENSG00000171817,21.04372807,-3.427898006,0.565523556,-6.061459281,1.35E-09,0.004581528,SASH1
ENSG00000135144,45.06845464,-4.565687408,0.753354618,-6.060475766,1.36E-09,0.004586888,CTSO
ENSG00000205810,8.043077873,-6.941015999,1.145624203,-6.058719762,1.37E-09,0.0045869,TCF7
ENSG00000167483,347.3609903,-3.007020937,0.496413722,-6.057489559,1.38E-09,0.004593624,FOXP3
ENSG00000103479,1803.943653,-2.434889892,0.402217675,-6.053662093,1.42E-09,0.004608859,TRIM52
ENSG00000140471,141.5736672,-1.796601698,0.29686647,-6.051884876,1.43E-09,0.004625516,NLRP1
ENSG00000213809,1482.469998,-4.672874905,0.772649729,-6.04785678,1.47E-09,0.004627995,KLHL14
ENSG00000118596,132.2153302,-1.641784142,0.271475667,-6.047629094,1.47E-09,0.004642479,SPATA13
ENSG00000137145,171.4691531,-1.57927797,0.2613555,-6.04264294,1.52E-09,0.004645313,SEPTIN10
ENSG00000162630,7.778031667,-6.57839005,1.090673093,-6.031495683,1.62E-09,0.0046511,TGFBR3
ENSG00000040933,549.7634728,-2.626329814,0.435827157,-6.026081139,1.68E-09,0.00467829,RESF1
ENSG00000139193,153.6990134,-3.626630561,0.60207183,-6.02358453,1.71E-09,0.004681663,PI16
ENSG00000140511,51.55558266,-4.132441562,0.686142335,-6.022717661,1.72E-09,0.004681663,RCAN3
ENSG00000178562,158.5313388,-4.950213528,0.824421133,-6.004471898,1.92E-09,0.004695976,TNFRSF13B
ENSG00000057657,147.004807,-3.816531894,0.636414883,-5.996924326,2.01E-09,0.004696466,VPS13D
ENSG00000109572,266.5395254,-2.285604734,0.381233523,-5.99528791,2.03E-09,0.004703561,CABP4
ENSG00000196968,104.395004,-1.661541945,0.277347114,-5.990839136,2.09E-09,0.004707154,NSG1
ENSG00000090554,95.45508279,-2.413420488,0.403004444,-5.988570408,2.12E-09,0.004712329,TTC13
ENSG00000152270,487.9262993,-2.37691549,0.39710412,-5.985622833,2.16E-09,0.004720974,LINC02422
ENSG00000183542,7.542557546,-6.540079297,1.09295951,-5.983825787,2.18E-09,0.004734129,USP28
ENSG00000188322,90.41354101,-4.522613584,0.755868565,-5.983333336,2.19E-09,0.004752932,PERP
ENSG00000182866,299.3571611,-4.298044455,0.718448498,-5.982397444,2.20E-09,0.004752932,CXCR5
ENSG00000189350,109.0187759,-3.263419668,0.545657469,-5.980711079,2.22E-09,0.004753981,IFNLR1
ENSG00000173626,27.87242351,-4.330898574,0.724842097,-5.974954537,2.30E-09,0.004767787,SLC38A11
ENSG00000168497,1803.851888,-3.209256225,0.537216554,-5.97385952,2.32E-09,0.004770055,HKDC1
ENSG00000142920,17.12421431,-4.440205533,0.743999411,-5.968022917,2.40E-09,0.004770055,FBXO21
ENSG00000009790,2444.746505,-2.254043276,0.377926188,-5.964242083,2.46E-09,0.004775931,CYTH1
ENSG00000278211,193.5626671,-2.257115558,0.378608327,-5.96161097,2.50E-09,0.004781374,KRIT1
ENSG00000163069,23.86334795,-4.466172095,0.750603427,-5.950108849,2.68E-09,0.004787324,MYOM2
ENSG00000123384,607.9279323,-3.103527206,0.521732046,-5.948507911,2.71E-09,0.004788997,MINK1
ENSG00000115085,789.4389439,-4.07094945,0.684561667,-5.946797269,2.73E-09,0.004798841,SAMD9L
ENSG00000198121,17.38064487,-3.341105783,0.562035232,-5.944655409,2.77E-09,0.004816531,CD163
ENSG00000107099,1624.564326,-1.889582661,0.320103274,-5.903040727,3.57E-09,0.004816531,ITPKB
ENSG00000169583,27.872912,-4.690736692,0.794667658,-5.902765321,3.57E-09,0.004816891,MPEG1
ENSG00000141576,101.6150377,-3.21862245,0.545686027,-5.898304687,3.67E-09,0.00485585,ZNF655
ENSG00000157827,23.70669093,-3.358152834,0.569884264,-5.892692682,3.80E-09,0.004873024,UBASH3A
ENSG00000110448,231.7620915,-3.889295996,0.660727056,-5.886388274,3.95E-09,0.004874141,KCTD12
ENSG00000139211,43.6506908,-3.508885917,0.596754246,-5.879951321,4.10E-09,0.004888958,GRAP2
ENSG00000170298,10.74397614,-5.165306396,0.878580565,-5.879149392,4.12E-09,0.004889437,FAM117B
ENSG00000170581,413.0843424,-1.907257035,0.326235665,-5.846255448,5.03E-09,0.004901606,BCL11B
ENSG00000172215,13.68822351,-5.682475916,0.974725216,-5.829823446,5.55E-09,0.00491384,LFNG
ENSG00000105507,23.85536698,-4.418107617,0.758301677,-5.826319194,5.67E-09,0.004919335,WNT10B
ENSG00000140968,662.3516233,-3.772892236,0.647641,-5.825592011,5.69E-09,0.004944176,SIGLEC1
ENSG00000138496,519.9330572,-1.860521752,0.320154756,-5.811320041,6.20E-09,0.004959403,LINC01588
ENSG00000132704,45.81249319,-3.147650655,0.541689927,-5.810797831,6.22E-09,0.004959449,CD226
ENSG00000111961,23.38212165,-3.710802701,0.640145514,-5.796811222,6.76E-09,0.004959449,NPTXR
ENSG00000256043,152.7419257,-2.892048015,0.498939337,-5.796392072,6.78E-09,0.00496529,ST3GAL5
ENSG00000081059,1017.139732,-4.559684103,0.787016692,-5.793630745,6.89E-09,0.004984508,ENPP5
ENSG00000049768,12.62541689,-3.691903159,0.637459005,-5.791593073,6.97E-09,0.004984508,BANK1
ENSG00000183718,407.4084138,-1.753291551,0.302722559,-5.791743964,6.97E-09,0.004996945,SYNM
ENSG00000091592,1583.283872,-2.278841292,0.394503452,-5.776479981,7.63E-09,0.005000198,CASP4LP
ENSG00000197705,18.06825126,-4.967557729,0.860372211,-5.773731029,7.75E-09,0.0050081,CDHR3
ENSG00000182957,510.3063728,-2.005017495,0.34751653,-5.769560067,7.95E-09,0.005014598,PARP14
ENSG00000186522,14.26319015,-4.193161831,0.726765823,-5.769618906,7.95E-09,0.005014649,ARID5B
ENSG00000275395,22.78889908,-4.745587994,0.822873764,-5.767091137,8.07E-09,0.005045115,PLD2
ENSG00000069702,162.6495111,-3.985570156,0.692424826,-5.755960801,8.62E-09,0.005062646,CD3E
ENSG00000174718,1673.508548,-2.795513909,0.486093625,-5.750978338,8.87E-09,0.005062678,TRBC1
ENSG00000164530,6.58818332,-6.034534616,1.049651119,-5.749086059,8.97E-09,0.005078008,STAT4
ENSG00000117602,488.0433639,-3.467829464,0.604020713,-5.741242623,9.40E-09,0.005082428,RASA3
ENSG00000240505,26.83991686,-3.763403558,0.656102186,-5.736002162,9.69E-09,0.005098037,ANK3
ENSG00000048707,460.2693046,-1.099216145,0.191808623,-5.73079629,1.00E-08,0.005106088,AMIGO1
ENSG00000175544,16.35932892,-2.740892634,0.478785377,-5.724679086,1.04E-08,0.005131951,CD3G
ENSG00000168824,45.85447906,-4.165390044,0.727725069,-5.72385125,1.04E-08,0.005134851,SH3BP5-AS1
ENSG00000143643,485.2394005,-1.678482397,0.293592849,-5.717041152,1.08E-08,0.005138349,IL32
ENSG00000255760,8.580375784,-5.503035722,0.964436407,-5.705960169,1.16E-08,0.005161541,RORC
ENSG00000048028,206.9421242,-2.949199612,0.517539163,-5.698505199,1.21E-08,0.005181768,MAP3K1
ENSG00000112378,13.06750274,-3.798848396,0.666623548,-5.69864117,1.21E-08,0.005200586,SPTBN5
ENSG00000160683,55.76715058,-4.194832445,0.736222528,-5.697777892,1.21E-08,0.00520185,LINC01550
ENSG00000185436,22.65939973,-3.435574235,0.60295662,-5.697879617,1.21E-08,0.005204832,DNHD1
ENSG00000169507,7.710200609,-5.490448927,0.964272558,-5.693876573,1.24E-08,0.005210154,WWP1
ENSG00000156510,17.47481164,-4.925721977,0.8660479,-5.687586079,1.29E-08,0.005218725,ABLIM1
ENSG00000135108,123.7474521,-2.617461107,0.460645387,-5.682160689,1.33E-08,0.005219519,LILRB1
ENSG00000108669,1531.377179,-1.720381462,0.302975058,-5.678294029,1.36E-08,0.00523504,GIMAP7
ENSG00000001631,450.3178226,-1.899953899,0.334703844,-5.676522489,1.37E-08,0.005235288,HIPK3
ENSG00000274137,301.3429197,-5.091141675,0.89690898,-5.67631921,1.38E-08,0.005252963,SH2D1A
ENSG00000141503,887.9973082,-1.507883958,0.265857592,-5.671773183,1.41E-08,0.005274928,HELB
ENSG00000177409,667.5228575,-2.247853415,0.396824375,-5.664605198,1.47E-08,0.005301001,ARHGAP31
ENSG00000177575,391.9891985,-3.586562176,0.633543102,-5.661117865,1.50E-08,0.005303313,SCART1
ENSG00000143772,494.8447078,-1.781525358,0.314766836,-5.659825469,1.52E-08,0.005304068,SIT1
ENSG00000197629,1400.842058,-3.422552516,0.604838781,-5.658619492,1.53E-08,0.005304068,CD2
ENSG00000197343,617.3294839,-1.831658895,0.323744363,-5.657732164,1.53E-08,0.005334474,ANKRD44
ENSG00000172673,5.978032715,-5.573492687,0.987187903,-5.645827574,1.64E-08,0.005342891,TRAT1
ENSG00000160185,104.876856,-3.564921729,0.631527515,-5.644919094,1.65E-08,0.005343158,ANO6
ENSG00000178695,356.8365298,-2.953368863,0.523506466,-5.641513634,1.69E-08,0.005362626,DOCK10
ENSG00000100351,967.8121624,-2.90636402,0.515709081,-5.635665777,1.74E-08,0.005392107,ADTRP
ENSG00000138439,92.37401115,-1.933505132,0.343223916,-5.633363658,1.77E-08,0.005398908,EPHA1
ENSG00000127152,281.7281186,-4.494736854,0.799314982,-5.62323609,1.87E-08,0.005398908,LINC02693
ENSG00000106003,127.6239161,-2.451107416,0.435944868,-5.622516967,1.88E-08,0.005408642,MON2
ENSG00000169884,11.45660147,-4.89452339,0.870761538,-5.620968743,1.90E-08,0.005408749,TRGV8
ENSG00000088827,26.8167897,-3.873437556,0.689677788,-5.616300284,1.95E-08,0.005444231,TLR5
ENSG00000214900,37.51985641,-2.7866333,0.496250941,-5.615371319,1.96E-08,0.005454494,FAM53B
ENSG00000150637,631.6414924,-3.311327031,0.591044429,-5.602501046,2.11E-08,0.005459067,XCL2
ENSG00000221890,8.148573359,-5.634778511,1.006252006,-5.599768722,2.15E-08,0.005466576,ACADSB
ENSG00000115525,121.7582828,-2.843185848,0.507792267,-5.599112137,2.15E-08,0.005466576,HIVEP2
ENSG00000112796,14.89385242,-4.00351138,0.71591436,-5.592165214,2.24E-08,0.005489817,PARP12
ENSG00000153064,417.0070767,-2.712692666,0.485400137,-5.588570042,2.29E-08,0.005494384,P2RX5
ENSG00000182253,62.37487434,-3.799649623,0.680544702,-5.583247674,2.36E-08,0.005504126,PELI3
ENSG00000235505,70.04912589,-3.485506957,0.624377589,-5.582370379,2.37E-08,0.005509893,ARHGEF3
ENSG00000128536,9.955864747,-4.78383861,0.85949303,-5.565884123,2.61E-08,0.005513991,RAB29
ENSG00000173193,742.4976389,-2.247828952,0.404214399,-5.560981889,2.68E-08,0.005515101,MTMR11
ENSG00000150347,185.9131634,-2.391273691,0.430428034,-5.555571432,2.77E-08,0.005524259,POU6F1
ENSG00000129219,38.40951979,-2.936692796,0.529128908,-5.550051705,2.86E-08,0.005538926,FGD2
ENSG00000198851,954.286375,-3.825335862,0.689307429,-5.549535227,2.86E-08,0.005539282,CALHM2
ENSG00000211751,234.1235881,-4.139294561,0.746150239,-5.547534997,2.90E-08,0.005543862,DOK2
ENSG00000138378,226.6438096,-2.809866207,0.506974653,-5.542419502,2.98E-08,0.005569419,LPXN
ENSG00000280477,1276.90652,-2.037280495,0.367868973,-5.538060132,3.06E-08,0.005573049,OAS3
ENSG00000151150,68.91690408,-4.553983625,0.822340248,-5.537833808,3.06E-08,0.005573049,PHF11
ENSG00000181754,30.38365859,-3.47565053,0.628206238,-5.532658412,3.15E-08,0.005602971,CYLD
ENSG00000160654,160.4316819,-4.45287323,0.805121949,-5.530681698,3.19E-08,0.005614974,LAG3
ENSG00000224660,162.1510296,-3.008132313,0.544731763,-5.52222675,3.35E-08,0.005614974,LEF1
ENSG00000008517,706.4700639,-3.471077399,0.628766645,-5.52045409,3.38E-08,0.005615244,NAAA
ENSG00000081237,6693.841246,-2.459227279,0.445808727,-5.516328265,3.46E-08,0.005668468,TNKS2
ENSG00000143365,32.16547725,-5.190125289,0.940880182,-5.516244672,3.46E-08,0.005672433,MAGEE1
ENSG00000095015,376.3375943,-2.075830536,0.37634773,-5.515724878,3.47E-08,0.005672752,GBP3
ENSG00000137877,39.18221331,-3.690132658,0.669258699,-5.513761212,3.51E-08,0.005680323,ITK
ENSG00000246223,41.94531195,-3.092102914,0.561337098,-5.508459937,3.62E-08,0.005680323,SLC26A11
ENSG00000179532,160.4013931,-2.660622802,0.484378437,-5.492859716,3.95E-08,0.005687387,TXNIP
ENSG00000123124,321.3360442,-2.335285743,0.425586632,-5.487215918,4.08E-08,0.005699828,MC1R
ENSG00000099204,521.7964933,-2.935471788,0.535166899,-5.485152005,4.13E-08,0.005708936,ITGB1
ENSG00000276452,135.9598148,-3.798139774,0.692882642,-5.481649476,4.21E-08,0.005716953,MS4A14
ENSG00000179144,2767.171302,-4.654164725,0.849959979,-5.475745729,4.36E-08,0.005716953,CAMSAP2
ENSG00000110422,377.2129469,-1.599072071,0.292050875,-5.475320259,4.37E-08,0.005745199,MEF2A
ENSG00000183918,167.2467154,-4.717501121,0.862041655,-5.472474669,4.44E-08,0.00575444,CNOT6L
ENSG00000127311,186.4597024,-1.964704992,0.359134878,-5.470660507,4.48E-08,0.00575942,ZNF318
ENSG00000031081,94.2904593,-2.90614256,0.533107349,-5.451327141,5.00E-08,0.005765141,TMEM229B
ENSG00000214279,59.09755334,-4.0778931,0.749314714,-5.442163383,5.26E-08,0.005767465,ITGAL
ENSG00000137078,51.34797992,-3.90641208,0.717954905,-5.441027081,5.30E-08,0.00576893,SDHAP2
ENSG00000116824,561.2820357,-4.586625518,0.844026508,-5.434219746,5.50E-08,0.005780472,TRIM22
ENSG00000065413,379.2938406,-2.828465324,0.521129271,-5.427569478,5.71E-08,0.005795208,TNFRSF25
ENSG00000163519,92.92927852,-4.432898293,0.818065923,-5.41875437,6.00E-08,0.005797874,GRK5
ENSG00000177119,382.5632272,-1.870459989,0.345249063,-5.417711985,6.04E-08,0.005873057,TRAV26-1
ENSG00000135905,678.9306906,-2.779489761,0.513567825,-5.412118174,6.23E-08,0.00588087,FAM177B
ENSG00000111863,11.86074797,-4.426408843,0.820114041,-5.397308937,6.76E-08,0.005897802,AKNA
ENSG00000146904,34.42076975,-3.832273628,0.710106067,-5.396762267,6.79E-08,0.005899308,FNBP4
ENSG00000212719,14.14937566,-4.503942137,0.83454323,-5.396894943,6.78E-08,0.005930354,RADX
ENSG00000061987,242.6219396,-1.696568995,0.314426939,-5.395749483,6.82E-08,0.005932035,SAMD9
ENSG00000211696,10.86490474,-4.360592126,0.808350272,-5.39443392,6.87E-08,0.005932035,ZNF600
ENSG00000187554,11.62924119,-4.127651303,0.766021378,-5.388428342,7.11E-08,0.005932035,COL6A2
ENSG00000189319,350.9845443,-1.202196686,0.223177098,-5.386738595,7.17E-08,0.005932035,PLEKHB1
ENSG00000143185,14.22135857,-4.640543946,0.861858158,-5.384347649,7.27E-08,0.005980477,OTOF
ENSG00000196177,165.0198608,-1.716435742,0.319447206,-5.373143698,7.74E-08,0.005983208,JADE2
ENSG00000010818,457.4465507,-2.988873139,0.556410585,-5.371704311,7.80E-08,0.00599547,EBF4
ENSG00000059378,315.1063405,-1.410914144,0.262844703,-5.367862199,7.97E-08,0.005998673,STIM2
ENSG00000083454,123.1594112,-2.24842898,0.419122596,-5.364609303,8.11E-08,0.006013275,CBX7
ENSG00000174516,29.52431155,-2.283726251,0.425732781,-5.364224582,8.13E-08,0.006016479,MARCHF9
ENSG00000163947,423.8310482,-2.930801234,0.546461625,-5.363233387,8.17E-08,0.006033565,CEROX1
ENSG00000117280,261.689673,-2.302414849,0.429478551,-5.36095421,8.28E-08,0.006042119,PDP1
ENSG00000014914,46.45459402,-3.285936476,0.613414271,-5.356798219,8.47E-08,0.00604231,RUBCN
ENSG00000184271,39.8775516,-2.590270893,0.483858977,-5.353359169,8.63E-08,0.00605316,RASA2
ENSG00000146192,272.2562973,-3.275603207,0.612255083,-5.350062906,8.79E-08,0.006058128,FBXO3
ENSG00000138172,62.9575969,-3.247701787,0.607772242,-5.343616514,9.11E-08,0.006058152,DGKK
ENSG00000147443,351.9581242,-2.180035527,0.40802788,-5.342859239,9.15E-08,0.00606106,PPP3CC
ENSG00000110031,165.3062071,-2.624070357,0.491349216,-5.340540441,9.27E-08,0.00606106,NFATC2
ENSG00000111331,296.3469604,-1.860764121,0.348694908,-5.336367352,9.48E-08,0.006081746,RECQL
ENSG00000136147,1143.172791,-1.370705736,0.25689127,-5.335742776,9.52E-08,0.006087265,EFCAB14
ENSG00000083799,1016.407628,-1.33162911,0.249894801,-5.328758767,9.89E-08,0.006096347,TSHZ3
ENSG00000089692,29.44558038,-3.270854784,0.614142902,-5.325885512,1.00E-07,0.006096873,ADCY7
ENSG00000138795,379.2742665,-4.445278251,0.835732799,-5.319018538,1.04E-07,0.006099714,RCBTB2
ENSG00000138744,171.9744741,-2.149357121,0.404597885,-5.312329103,1.08E-07,0.006108753,TTC12
ENSG00000107854,297.208841,-1.680543399,0.316488493,-5.309966829,1.10E-07,0.006115637,SPON2
ENSG00000198934,20.76552186,-4.218001328,0.79444957,-5.309338046,1.10E-07,0.006118317,CLDN7
ENSG00000117226,283.9555024,-2.524161478,0.475647521,-5.306789935,1.12E-07,0.006133464,KIAA0040
ENSG00000113263,422.1984447,-4.696981286,0.886842425,-5.296297463,1.18E-07,0.006134517,DIPK1A
ENSG00000181045,52.33277416,-3.385783827,0.639600015,-5.293595599,1.20E-07,0.00613579,FBXO2
ENSG00000265972,6981.705319,-1.949539222,0.368422779,-5.291581662,1.21E-07,0.006146196,NAPSB
ENSG00000258839,56.5663023,-3.26717294,0.617990878,-5.286765645,1.24E-07,0.006196873,TPRG1
ENSG00000150093,1954.369567,-2.23421994,0.422638505,-5.286361538,1.25E-07,0.006196873,TJP3
ENSG00000166928,146.4806694,-2.968890804,0.561646122,-5.286052353,1.25E-07,0.006209811,GPR155
ENSG00000118200,19.48504815,-3.342034042,0.632410682,-5.28459455,1.26E-07,0.006209811,GIMAP6
ENSG00000068305,462.8400004,-1.802346232,0.341239025,-5.281770545,1.28E-07,0.006231268,SAMHD1
ENSG00000138767,566.456711,-1.849172618,0.350294931,-5.278902016,1.30E-07,0.006244343,MRNIP
ENSG00000171467,493.380637,-1.91074217,0.362067338,-5.277311624,1.31E-07,0.006265454,ULK2
ENSG00000198133,33.73272371,-2.100539993,0.398149616,-5.275755421,1.32E-07,0.006265454,SIDT2
ENSG00000005844,3025.693428,-2.665671,0.505422038,-5.274148727,1.33E-07,0.006285722,FZD1
ENSG00000242086,376.8032357,-1.301736427,0.246927556,-5.271734136,1.35E-07,0.006285722,MS4A6E
ENSG00000132274,1063.560778,-2.495475873,0.473482534,-5.270470802,1.36E-07,0.0062858,ADAP2
ENSG00000215788,401.7194153,-3.083655699,0.585161792,-5.269748885,1.37E-07,0.0062858,SNN
ENSG00000198873,239.7640981,-2.401129686,0.455865266,-5.267191571,1.39E-07,0.006288105,CD300E
ENSG00000211807,5.534537649,-5.462064299,1.037044441,-5.266952973,1.39E-07,0.006290741,APOL3
ENSG00000197520,9.954887001,-4.970418014,0.943773988,-5.266534233,1.39E-07,0.00632721,ELOVL4
ENSG00000106948,1947.389334,-2.078071159,0.394700468,-5.264932089,1.40E-07,0.00635819,LOC105370792
ENSG00000109920,2407.07744,-1.422152542,0.270116927,-5.26495158,1.40E-07,0.006361341,ZBTB38
ENSG00000147231,30.25750847,-5.152413839,0.978926471,-5.263330793,1.41E-07,0.006362122,SLC30A7
ENSG00000205413,637.3304492,-2.084118453,0.395983027,-5.263150964,1.42E-07,0.006367007,RGPD1
ENSG00000189190,175.0901399,-2.082392097,0.396016319,-5.258349207,1.45E-07,0.006368895,LCN10
ENSG00000142173,179.2507002,-3.821270689,0.728014309,-5.248895033,1.53E-07,0.006428513,LMTK3
ENSG00000021300,53.56348461,-2.762800675,0.526602595,-5.246462327,1.55E-07,0.006432859,FCRL1
ENSG00000115155,10.22111554,-4.558699021,0.869254286,-5.244379111,1.57E-07,0.006444463,ZFP3
ENSG00000043143,406.2629662,-1.795986712,0.342500842,-5.243743929,1.57E-07,0.006444463,ATP8B2
ENSG00000088881,6.60506263,-5.203194043,0.992568154,-5.242152916,1.59E-07,0.006444463,MTMR1
ENSG00000109689,441.7137371,-1.467916059,0.280100279,-5.240680457,1.60E-07,0.006444463,HOPX
ENSG00000100307,219.3149113,-2.010330985,0.383992776,-5.23533543,1.65E-07,0.006467892,PER3
ENSG00000139266,112.7070044,-1.819204367,0.347633807,-5.233105441,1.67E-07,0.006494743,SH3YL1
