Ensembl,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
ENSG00000135111,2.809761768,4.000466283,1.066441936,3.751227467,0.000175971,0.000751656,MTDHP3
ENSG00000237101,5.271091764,1.925989856,0.513463499,3.750977159,0.000176147,0.000752172,OAS3
ENSG00000079931,86.97508249,1.24032335,0.330888395,3.748464342,0.000177921,0.000759154,RN7SL368P
ENSG00000164825,5.447426944,3.776827607,1.008432188,3.745246981,0.000180216,0.000767074,SEMA3F
ENSG00000214447,26.72521349,1.0816725,0.288815452,3.745203008,0.000180248,0.000767074,SHOX2
ENSG00000119917,21079.27629,1.886792171,0.503836629,3.74484915,0.000180502,0.000767989,HESX1
ENSG00000253545,6.928182167,3.112856458,0.83144879,3.743894388,0.00018119,0.000770412,DNAH2
ENSG00000265845,3.322454402,3.061014606,0.817992141,3.7421076,0.000182483,0.000775405,NME1-NME2
ENSG00000260325,3.722079389,4.10328839,1.096943266,3.740656893,0.00018354,0.000779106,APLP1
ENSG00000211957,5.161407521,2.510774401,0.671332801,3.739984694,0.000184031,0.000780287,ZBTB16
ENSG00000274311,275.612159,1.254060242,0.335307487,3.74003054,0.000183998,0.000780287,CLGN
ENSG00000274333,80.02339699,1.60245672,0.429933079,3.727223605,0.000193601,0.000816961,LOC102724434
ENSG00000185056,6.559619661,1.838626345,0.493718152,3.724040403,0.00019606,0.000825554,BICDL2
ENSG00000276858,767.455139,2.64818627,0.711472254,3.722121637,0.000197556,0.000831138,IFIT1
ENSG00000229000,10.17353478,1.327132821,0.356773609,3.7198178,0.000199367,0.000837314,MTCYBP23
ENSG00000166033,110.6153747,1.741443088,0.468247507,3.719065372,0.000199961,0.000838977,SPSB4
ENSG00000211944,5.520908462,2.783771368,0.748517728,3.71904534,0.000199977,0.000838977,RSAD2
ENSG00000188760,10.45957959,1.453333283,0.390966731,3.717281211,0.000201378,0.000844209,CEND1
ENSG00000171136,7.545503594,3.798395216,1.022358058,3.715327705,0.000202941,0.000849585,LOC101928894
ENSG00000230013,2.158056419,2.706570575,0.728821248,3.713627426,0.00020431,0.000854036,KCNJ4
ENSG00000169760,3.696708767,3.500790566,0.943029453,3.712281258,0.0002054,0.000858041,EMILIN3
ENSG00000268433,32.77649347,2.196864831,0.591933431,3.711337655,0.000206167,0.000860511,GRIN3B
ENSG00000111331,17048.55148,1.846519359,0.498525572,3.703961169,0.000212259,0.000883673,PRELP
ENSG00000239948,4.043885317,1.589505638,0.429215954,3.70327716,0.000212832,0.000885683,FBXO43
ENSG00000001617,4.283199525,2.777886605,0.750280223,3.70246545,0.000213514,0.000888144,IFI35
ENSG00000168779,5.896546021,2.185045547,0.590821149,3.698319786,0.000217031,0.000900664,MT1G
ENSG00000163666,52.67549008,2.104689171,0.56918222,3.697742301,0.000217526,0.000901566,NLRP14
ENSG00000183914,17.24858787,1.579407168,0.42712186,3.697790525,0.000217484,0.000901566,KIR2DL4
ENSG00000011052,191.7317518,1.443293004,0.39067887,3.694320617,0.000220475,0.000912631,C7
ENSG00000105290,12.9241335,1.203992999,0.325940546,3.693903737,0.000220837,0.000913936,AKR1C1
ENSG00000109906,472.9630125,1.697669171,0.459797927,3.6922071,0.000222316,0.000918884,STEAP3
ENSG00000153132,13.62463585,1.322083024,0.358292923,3.689950149,0.000224298,0.0009261,TOM1L1
ENSG00000237870,1.562336831,3.148849985,0.853409831,3.689727806,0.000224494,0.000926714,CYP4F2
ENSG00000162069,144.0695268,1.77279696,0.480578056,3.688884534,0.000225239,0.00092881,GPR37L1
ENSG00000185745,14385.79716,2.271304278,0.615733389,3.688778813,0.000225333,0.000928999,PDCD1LG2
ENSG00000259671,4.322460965,2.556035493,0.693038402,3.688158529,0.000225883,0.000930874,TMEM145
ENSG00000175093,5.565884043,2.839439352,0.770347655,3.68591938,0.000227878,0.000938504,ZNRD1ASP
ENSG00000134321,12314.89932,2.410092804,0.654440429,3.682677133,0.000230797,0.000949725,RAB36
ENSG00000184524,10.24976142,1.942210328,0.527944783,3.67881337,0.000234322,0.000961595,LINC01686
ENSG00000255314,1.332439,3.196274661,0.868917443,3.678456093,0.00023465,0.00096274,LINC02518
ENSG00000168135,2.689995053,3.309713292,0.900002563,3.677448742,0.000235578,0.000966143,DOK6
ENSG00000183798,1.809300269,3.631755831,0.988648132,3.673456425,0.000239291,0.000979932,CHRFAM7A
ENSG00000116032,8.753250801,1.691949749,0.460630544,3.673116712,0.00023961,0.000980825,CEL
ENSG00000188783,8.011798837,1.28126827,0.348962088,3.671654642,0.000240985,0.000985216,MMP25
ENSG00000156509,21.16648131,1.032476257,0.281310558,3.670236423,0.000242326,0.000990284,IFI44L
ENSG00000068079,2529.021409,1.070984994,0.291863345,3.669474132,0.00024305,0.000992619,WTIP
ENSG00000125144,3.981758997,2.405434505,0.655593631,3.669093766,0.000243412,0.000993889,UPP2
ENSG00000158077,1.97103523,3.176513537,0.865980296,3.668112949,0.000244347,0.000997107,H3C15
ENSG00000277076,4.852403443,3.907064471,1.066491012,3.663476228,0.000248815,0.001013412,LINC01736
ENSG00000112936,1.59681253,3.46870986,0.947446408,3.661114582,0.00025112,0.001022374,H2AC19
ENSG00000187134,83.01173419,1.635433322,0.446746381,3.660764569,0.000251464,0.001023559,LOC100505915
ENSG00000115107,275.1640414,1.209752338,0.330481591,3.660574051,0.000251651,0.001024107,HMCN1
ENSG00000141198,14.53768118,1.230185711,0.33620622,3.659021274,0.00025318,0.001029902,PP2672
ENSG00000186115,49.00033137,1.275594074,0.3486377,3.658795575,0.000253403,0.001030595,AGRN
ENSG00000170075,18.26843504,1.221214853,0.334116401,3.655058086,0.000257124,0.001043988,LINC00659
ENSG00000274914,98.66398709,1.389085913,0.38029133,3.652688882,0.000259509,0.001052359,MIR1250
ENSG00000197646,77.62110515,1.384501246,0.379199989,3.651110991,0.000261108,0.001057968,WNT4
ENSG00000167619,20.5440054,1.091099002,0.298958034,3.649672788,0.000262575,0.001063247,TBC1D3B
ENSG00000235814,35.24026395,1.814558945,0.497964004,3.643956051,0.000268479,0.001084685,LOC105377590
ENSG00000100228,230.0488457,1.105236738,0.30353371,3.641232257,0.000271336,0.001094417,LRRC37A17P
ENSG00000261504,7.127357262,1.433877189,0.393960066,3.6396511,0.000273008,0.001100251,TMTC1
ENSG00000232316,4.10610493,2.240200506,0.615894308,3.637313217,0.000275497,0.001109139,NXNL2
ENSG00000206052,72.46676873,2.259429391,0.621270548,3.636788189,0.000276059,0.001111172,ITGB4
ENSG00000166664,110.4972211,1.061155981,0.291887671,3.635494358,0.000277448,0.001115615,MAFA-AS1
ENSG00000170835,45.51578496,1.139046417,0.313473243,3.633632038,0.000279459,0.001122584,LOC101929227
ENSG00000008516,25803.89596,1.155641309,0.318338523,3.630227654,0.000283171,0.001135821,LINC01602
ENSG00000137959,11942.31655,2.347525633,0.64667005,3.630175287,0.000283229,0.001135821,OMG
ENSG00000142279,106.7217824,1.043596309,0.287905323,3.624789901,0.000289196,0.001155958,NFE4
ENSG00000007001,1.264996561,3.147202072,0.869534819,3.619408909,0.000295277,0.001176891,GSN
ENSG00000203852,2.265003806,2.775548005,0.766848016,3.619423859,0.00029526,0.001176891,SPDYA
ENSG00000228058,26.66339069,1.592880165,0.441316862,3.609379792,0.00030693,0.001215652,GNG8
ENSG00000272196,164.7760175,2.111065886,0.585251208,3.607110687,0.000309626,0.001225583,PRR16
ENSG00000282091,36.2724291,1.222306437,0.339006566,3.605553868,0.000311488,0.001231956,MTRNR2L4
ENSG00000143341,47.85578339,1.833240637,0.508467994,3.605419925,0.000311649,0.001232342,LOC105370027
ENSG00000279261,1.179670205,3.003904265,0.833378314,3.604490557,0.000312766,0.00123651,LRIG3
ENSG00000188157,402.4718788,1.265972713,0.351804226,3.598514792,0.00032004,0.001261439,IGLV3-6
ENSG00000228705,7.576911346,1.524109232,0.423545439,3.598455064,0.000320113,0.001261474,EBLN2
ENSG00000221025,2.213165631,2.734688091,0.760159995,3.597516456,0.00032127,0.001265268,S100P
ENSG00000162552,3.718416309,3.245217385,0.90283768,3.594463828,0.00032506,0.001278906,SLC22A20P
ENSG00000274939,50.09186493,1.024443753,0.285069909,3.593657985,0.000326068,0.00128158,LDLRAD3
ENSG00000249679,2.64956243,3.002085901,0.835470198,3.593289036,0.00032653,0.001282881,STEAP2
ENSG00000263142,38.68075889,1.717010664,0.478087694,3.591413636,0.000328889,0.001291111,EXOC3L1
ENSG00000133687,728.959115,1.805179364,0.502725295,3.590786818,0.000329681,0.001293961,LINC01435
ENSG00000130045,13.51516756,1.011956851,0.28205127,3.587847177,0.00033342,0.001306796,B4GALNT3
ENSG00000132470,220.7761527,1.273117065,0.35518879,3.584339093,0.000337933,0.001323423,RN7SL124P
ENSG00000254338,2.784518585,3.971926044,1.108552041,3.58298564,0.000339689,0.001329503,H3C10
ENSG00000250493,14.3421204,1.271168658,0.354789161,3.582884705,0.000339821,0.001329751,MTND4P14
ENSG00000205293,22.84240575,1.042044216,0.291055134,3.580229636,0.000343292,0.001341753,LOC101927560
ENSG00000126861,83.45044918,1.345338597,0.375894009,3.579037086,0.000344863,0.001346514,ABCB11
ENSG00000230257,487.0344369,1.258417082,0.351659338,3.578511775,0.000345556,0.001347339,ATP2A1-AS1
ENSG00000148180,7299.109914,1.026681167,0.2869614,3.577767492,0.000346542,0.00135091,SLC22A18
ENSG00000163806,16.61862595,1.355191432,0.379288954,3.572978909,0.000352943,0.001372307,LINC00607
ENSG00000167414,8.38788083,1.829725728,0.512138595,3.572715952,0.000353298,0.001373413,DYNLT5
ENSG00000184838,26.71325519,1.407052777,0.39388254,3.572264911,0.000353907,0.001374508,C7orf25
ENSG00000232196,6.991386514,1.271779806,0.356021766,3.572196777,0.000353999,0.001374508,OR52B4
ENSG00000248636,7.99441318,1.667196791,0.467082332,3.569385261,0.00035782,0.001387129,CLEC12A
ENSG00000139263,3.326784341,3.638142389,1.019808022,3.567477711,0.000360434,0.001395325,INKA1
ENSG00000253448,2.365210468,3.124394409,0.876001821,3.566652869,0.00036157,0.001398614,OR4F7P
ENSG00000255423,60.11251849,1.118027151,0.313552236,3.565680678,0.000362913,0.001403532,LMNA
ENSG00000163993,3200.859353,1.607766971,0.451042275,3.56455938,0.000364468,0.00140843,UVRAG-DT
ENSG00000197847,35.31778736,1.101096442,0.309209435,3.561005314,0.000369438,0.001426788,H2AC12
ENSG00000179241,370.346712,1.000661541,0.281155731,3.559100632,0.000372127,0.001435473,STIM1-AS1
ENSG00000157214,91.81977969,1.12614445,0.316517783,3.557918418,0.000373805,0.001441663,CAVIN1
ENSG00000179044,36.4229401,1.676959751,0.471589716,3.555971837,0.000376584,0.001450949,VIL1
ENSG00000229981,6.339020642,1.421093896,0.399757466,3.554890192,0.000378137,0.00145607,IGHG2
ENSG00000139044,158.5672526,1.570901767,0.441916975,3.554744115,0.000378347,0.001456592,LIPN
ENSG00000242113,2.048294381,2.937461255,0.826716135,3.553167925,0.000380621,0.001463585,ASPRV1
ENSG00000278828,1180.25613,1.130688132,0.318223847,3.553121941,0.000380688,0.001463585,LYVE1
ENSG00000236254,2.00299663,2.889436119,0.814946057,3.545555065,0.000391787,0.001502414,LCE5A
ENSG00000233008,14.79697509,1.315039421,0.371239756,3.542291466,0.000396667,0.001519338,JPH4
ENSG00000073734,4.7963865,2.786582985,0.787152207,3.540081526,0.000400003,0.001530918,SLC8A3
ENSG00000260442,8.494926788,1.414837633,0.399807639,3.538795894,0.000401957,0.00153749,CLEC2L
ENSG00000110628,318.4416768,1.022609333,0.289248315,3.535402905,0.000407154,0.001554935,RN7SL48P
ENSG00000235770,11.15909377,1.060187661,0.299926634,3.534823321,0.000408048,0.00155774,CREB3L3
ENSG00000152760,70.20033736,1.669386029,0.472420561,3.533686225,0.000409807,0.001564151,FAM157A
ENSG00000136197,41.55557344,1.046446972,0.296333697,3.531312777,0.000413502,0.0015761,UBR7
ENSG00000221996,2.584550743,2.676111311,0.758171515,3.529691184,0.000416045,0.001584403,OR7E140P
ENSG00000172322,5026.486598,1.088073029,0.30843125,3.527765196,0.000419084,0.001594885,CCL3L1
ENSG00000185614,83.34889749,1.169097106,0.331485605,3.526841252,0.000420549,0.001599215,LINC02688
ENSG00000217874,1.474581171,3.018544321,0.856148262,3.525726158,0.000422323,0.001605651,TULP1
ENSG00000160789,1274.406897,1.209744241,0.343700319,3.519764679,0.00043193,0.001638985,CFHR1
ENSG00000255507,2.899781382,2.147497073,0.610443749,3.517927862,0.000434931,0.001649411,TSSK4
ENSG00000274997,1.178316455,2.7483804,0.781593419,3.516381194,0.000437472,0.001658085,TLCD5
ENSG00000228661,5.126314218,1.540345139,0.438231276,3.514913752,0.000439897,0.001665981,ZNF454
ENSG00000177469,52.29521098,1.167826898,0.33229851,3.514391011,0.000440763,0.001668617,UPK3B
ENSG00000127831,173.2912464,1.2459622,0.354548155,3.51422559,0.000441038,0.001669097,SLC9A7P1
ENSG00000211893,496.9550015,3.499968931,0.995953505,3.514189081,0.000441099,0.001669097,ATP6V1C2
ENSG00000204020,273.0452778,1.190453665,0.338876078,3.512946892,0.000443166,0.001675116,DGKI
ENSG00000244617,606.7931619,1.226889632,0.349360076,3.511819798,0.00044505,0.001681586,FHDC1
ENSG00000133800,71.10193835,1.096476307,0.312429702,3.509513664,0.000448927,0.00169427,LINC02217
ENSG00000186207,3.068746042,3.810290919,1.086806101,3.505952824,0.000454976,0.001715442,CTF1
ENSG00000092051,68.47903489,1.132216376,0.323405925,3.500914143,0.000463665,0.001742755,IGHV3-38
ENSG00000100678,75.09682173,1.189467428,0.340279615,3.495558873,0.00047307,0.001776126,RPL18P9
ENSG00000236279,66.36468013,1.76181635,0.50442927,3.492692546,0.000478177,0.001791574,RN7SKP97
ENSG00000266710,10.1751063,1.357820326,0.389458009,3.486435753,0.000489503,0.001827959,P4HA2
ENSG00000060566,8.815790587,1.607145108,0.461166889,3.484953382,0.000492223,0.001836391,FGF2
ENSG00000236438,13020.50463,1.15234944,0.330792175,3.483605495,0.000494708,0.001844607,AOC4P
ENSG00000012963,5.932049163,3.897077174,1.119011018,3.482608403,0.000496554,0.001850922,CBS
ENSG00000238152,15.63316451,1.639899208,0.471058363,3.481307914,0.000498972,0.001858731,MYO7A
ENSG00000277336,15.50205818,1.985702723,0.5706349,3.479812965,0.000501764,0.001868065,SYT16
ENSG00000283640,4.689895947,2.862666165,0.823780056,3.475036988,0.000510783,0.001898387,PDLIM3
ENSG00000112041,1.870987911,3.687780668,1.06144253,3.474310256,0.000512168,0.00190209,CACNA2D1
ENSG00000244414,19.03515621,1.048308099,0.301752229,3.474069117,0.000512629,0.001903438,LNCARSR
ENSG00000139908,7.565064809,1.498343902,0.431456703,3.472756109,0.000515143,0.001909871,ART4
ENSG00000181264,34.22585372,1.108039204,0.319118724,3.472184865,0.000516241,0.00191259,LRRC75B
ENSG00000178187,8.502482288,1.261579524,0.363991947,3.465954489,0.000528353,0.00195144,THRB
ENSG00000243566,15.52907409,1.5386255,0.443995375,3.465408848,0.000529426,0.001955034,RPL35AP26
ENSG00000227825,257.8903486,1.021240554,0.294849754,3.463596426,0.000533006,0.001964911,CPXM2
ENSG00000143882,9.351251314,2.192635511,0.633132498,3.463154263,0.000533882,0.001967772,H1-3
ENSG00000157680,26.60436681,1.857490123,0.53645917,3.462500462,0.000535181,0.001970717,SCN2B
ENSG00000137460,202.1484998,1.235266027,0.356998299,3.460145415,0.000539884,0.001985399,MYPN
ENSG00000248455,12.09032074,1.609066788,0.465046148,3.4600153,0.000540145,0.001985985,DCAF4L1
ENSG00000150281,14.91734953,1.126436345,0.325644156,3.459101985,0.00054198,0.001991233,PRR15
ENSG00000211958,6.588814451,1.922996735,0.556587375,3.45497728,0.000550339,0.002016693,CXCL13
ENSG00000242444,1.207483055,3.074182028,0.889942222,3.454361364,0.000551598,0.002020113,RFX2
ENSG00000222898,3.339863649,2.813317825,0.81465652,3.453379129,0.00055361,0.002025965,OAS2
ENSG00000072682,42.47124071,1.141420072,0.330589416,3.452681841,0.000555043,0.002028742,PGLYRP2
ENSG00000138685,23.57430734,1.508267544,0.436841541,3.452665105,0.000555078,0.002028742,MAP1B
ENSG00000260105,13.14147356,1.486244146,0.430534268,3.452092565,0.000556257,0.002032605,LRRD1
ENSG00000160200,171.3275693,1.833647525,0.531557611,3.449574393,0.000561471,0.002047829,PUF60
ENSG00000137474,271.7169965,1.177098788,0.341686982,3.444962352,0.000571139,0.002078822,SLC22A16
ENSG00000139973,1.800829138,3.046833082,0.884572121,3.444414547,0.000572298,0.002082264,GOLGA8H
ENSG00000154553,6.744738235,1.545458004,0.448705347,3.44426028,0.000572624,0.002082677,NUDT16-DT
ENSG00000153956,1.644734853,3.202010084,0.930095863,3.442666731,0.000576009,0.002093817,KLHL30
ENSG00000233086,12.77173636,1.31839215,0.383162955,3.440813189,0.000579969,0.002106254,FAM21FP
ENSG00000111339,46.05683304,1.879934384,0.546821335,3.437931667,0.000586176,0.002125634,BNIP5
ENSG00000178026,43.06782838,1.216898686,0.354130615,3.436299024,0.00058972,0.002136108,ANXA8
ENSG00000151090,48.58262213,1.198992853,0.348952955,3.435972773,0.00059043,0.002138286,GCNT3
ENSG00000243607,4.073815826,1.599898962,0.465887476,3.434088796,0.000594549,0.002152007,CALD1
ENSG00000121898,7.137260394,1.832929972,0.533823967,3.433585012,0.000595655,0.002155212,LINC02207
ENSG00000124575,1.922388473,2.516964467,0.733417627,3.431829799,0.000599524,0.0021664,EXOC3L4
ENSG00000149575,9.468170389,1.759279996,0.512820116,3.430598648,0.000602251,0.002175049,SLC28A3
ENSG00000138347,3.390204394,2.030103145,0.591886008,3.429888722,0.000603829,0.002179539,PRKG1
ENSG00000182308,71.88984146,1.126243887,0.328375468,3.429744295,0.00060415,0.002180296,SPTB
ENSG00000176532,7.812607833,1.861276208,0.542841812,3.428763532,0.000606338,0.002187382,NKAIN1
ENSG00000156234,4.669067577,1.917887637,0.559822562,3.425884852,0.0006128,0.002207436,TNC
ENSG00000087903,951.9096508,1.141448082,0.333301202,3.42467437,0.000615537,0.002216068,MT1E
ENSG00000111335,19041.99042,1.479249433,0.432038805,3.423880951,0.000617337,0.00222132,VEPH1
ENSG00000161031,4.247315606,2.354945607,0.687845764,3.423653574,0.000617853,0.00222277,UCN2
ENSG00000131711,16.81681598,1.606803068,0.47013671,3.417735809,0.000631444,0.002262543,ASIC4
ENSG00000240720,4.366025058,1.723935695,0.504556519,3.416734558,0.00063377,0.002268427,P3H2-AS1
ENSG00000179950,71.50899284,1.504066971,0.44043514,3.414956788,0.000637921,0.002281109,EMCN
ENSG00000004809,161.4996556,1.083160935,0.317186253,3.414905041,0.000638043,0.002281125,C2orf50
ENSG00000261794,14.98124884,1.534078647,0.449286367,3.41447851,0.000639042,0.002284281,LOC105371267
ENSG00000250608,72.70551135,1.366241009,0.400157844,3.41425522,0.000639566,0.002285736,ADORA2A-AS1
ENSG00000168427,10.28085795,1.128223083,0.330574176,3.412919594,0.000642709,0.00229445,CCZ1P1
ENSG00000237840,23.29919637,1.029950879,0.301957906,3.410908804,0.000647467,0.002308907,COL9A2
ENSG00000189325,5.614842622,2.455066662,0.720373214,3.408048236,0.000654293,0.00232815,LOC105369203
ENSG00000265190,25.62513674,2.105946657,0.618064445,3.407325358,0.000656029,0.0023339,MS4A3
ENSG00000140297,11.04928245,1.237693926,0.363333683,3.406493765,0.000658031,0.002339744,PPP1R18
ENSG00000122786,197.8694206,1.141858497,0.335422537,3.404239042,0.000663487,0.002355287,NXF3
ENSG00000258476,222.3299021,1.587417967,0.46703714,3.398911631,0.000676546,0.00239729,NECTIN2
ENSG00000205436,2.789247622,3.074879516,0.90524274,3.396745846,0.000681923,0.002413699,BPTFP1
ENSG00000197506,87.72545522,1.668339801,0.49149769,3.394400086,0.000687791,0.002431407,CES1
ENSG00000185532,26.6021355,1.265546691,0.372869227,3.39407653,0.000688604,0.002433401,H3C13
ENSG00000070182,815.4263239,1.337535001,0.394650003,3.389167591,0.000701051,0.002469586,ATP1B2
ENSG00000084628,2.387107391,4.05291188,1.195945019,3.388878098,0.000701792,0.002470412,KY
ENSG00000278613,7341.641957,1.060906746,0.313376666,3.385404406,0.000710735,0.002498053,ARHGAP19-SLIT1
ENSG00000041982,2.119405084,3.886774523,1.148129028,3.385311606,0.000710975,0.002498273,LINC02574
ENSG00000169715,77.48932152,1.080261227,0.319105285,3.385281533,0.000711053,0.002498273,FABP4
ENSG00000197415,137.9064247,1.24972049,0.369182119,3.385105687,0.000711509,0.002499425,LGALS3BP
ENSG00000145040,2.043656772,3.22034426,0.951548362,3.384320112,0.000713548,0.002505237,BMP8A
ENSG00000072182,1.753472714,2.992766974,0.886390595,3.376352357,0.000734538,0.002566942,SPINK8
ENSG00000225764,10.47458286,1.507521077,0.447345911,3.369922557,0.000751893,0.00262103,LINC01551
ENSG00000164035,5.541662617,2.712746889,0.805072421,3.369568772,0.000752859,0.002623929,WDR81
ENSG00000150873,16.25865583,1.072756845,0.318388065,3.369337489,0.000753491,0.002625196,ZNF366
ENSG00000277639,2.177989096,2.714364095,0.806077222,3.367374764,0.000758875,0.00264254,PDXP
ENSG00000178803,1.296090252,2.859391843,0.850217888,3.363128302,0.000770645,0.002677801,UNC13C
ENSG00000243554,12.40518712,1.035144803,0.3078976,3.361977494,0.000773864,0.002687552,LINC01554
ENSG00000260735,26.25501397,1.161709292,0.345640289,3.361035532,0.000776508,0.002696256,PTH2R
